GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:03:24 2019
Sequence file name: sequence
Model file name: itr_0.mod
RBS: false
Model information: Heuristic_model_for_genetic_code_11_and_GC_51

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  453        +      494076      494405          330        1
  454        +      494405      495010          606        1
  455        +      495120      496994         1875        1
  456        +      497175      497819          645        1
  457        +      498055      499017          963        1
  458        -      499014      499973          960        1
  459        +      500125      501429         1305        1
  460        -      501562      503238         1677        1
  461        -      503476      504696         1221        1
  462        +      504914      506566         1653        1
  463        -      506603      507082          480        1
  464        -      507286      508080          795        1
  465        +      508164      508559          396        1
  466        -      508875      511379         2505        1
  467        +      511641      512573          933        1
  468        +      512576      513868         1293        1
  469        +      513993      514400          408        1
  470        -      514401      514859          459        1
  471        -      514856      515773          918        1
  472        +      515919      516596          678        1
  473        +      516583      517362          780        1
  474        -      517425      518315          891        1
  475        -      518340      519149          810        1
  476        -      519139      519762          624        1
  477        +      519733      520419          687        1
  478        +      520416      522830         2415        1
  479        +      523261      527541         4281        1
  480        +      527605      527949          345        1
  481        +      527949      528659          711        1
  482        +      528670      528900          231        1
  483        -      529645      530016          372        1
  484        -      530132      531226         1095        1
  485        -      531295      532221          927        1
  486        +      532451      532933          483        1
  487        +      533011      533826          816        1
  488        +      533826      535697         1872        1
  489        +      535737      536486          750        1
  490        +      536586      537464          879        1
  491        +      537633      539087         1455        1
  492        +      539147      540508         1362        1
  493        +      540565      541866         1302        1
  494        +      541888      543033         1146        1
  495        -      543261      544046          786        1
  496        -      544057      545292         1236        1
  497        -      545314      546363         1050        1
  498        +      546680      548347         1668        1
  499        +      548357      549616         1260        1
  500        +      549627      550442          816        1
  501        +      550439      551332          894        1
  502        -      551527      552594         1068        1
  503        -      552591      553100          510        1
  504        -      553218      553940          723        1
  505        -      553943      554437          495        1
  506        +      554611      555996         1386        1
  507        -      556032      556553          522        1
  508        -      556661      556873          213        1
  509        -      556875      557741          867        1
  510        +      558179      558754          576        1
  511        +      558974      559666          693        1
  512        +      559697      562300         2604        1
  513        +      562342      563319          978        1
  514        +      563330      563845          516        1
  515        -      563848      564495          648        1
  516        -      564815      565978         1164        1
  517        -      566098      566361          264        1
  518        +      566475      566687          213        1
  519        +      566842      567141          300        1
  520        +      567138      568004          867        1
  521        +      568062      568247          186        1
  522        +      568902      570428         1527        1
  523        +      571191      571331          141        1
  524        -      571578      571826          249        1
  525        +      572466      572921          456        1
  526        +      573084      573374          291        1
  527        +      573371      573733          363        1
  528        +      573956      574339          384        1
  529        +      574481      574699          219        1
  530        -      574737      575753         1017        1
  531        -      575758      576885         1128        1
  532        +      577398      577613          216        1
  533        +      577613      578110          498        1
  534        +      578107      578568          462        1
  535        -      578600      578893          294        1
  536        -      579184      579717          534        1
  537        +      579880      580086          207        1
  538        +      580834      581379          546        1
  539        +      581354      582097          744        1
  540        -      582152      582583          432        1
  541        +      582875      583060          186        1
  542        +      583681      584430          750        1
  543        -      584680      585633          954        1
  544        -      586037      586150          114        1
  545        -      586147      586908          762        1
  546        -      587091      587981          891        1
  547        -      587982      590954         2973        1
  548        -      590941      593178         2238        1
  549        -      593328      594770         1443        1
  550        -      594760      595443          684        1
  551        +      595684      596973         1290        1
  552        +      597131      597463          333        1
  553        +      597479      598702         1224        1
  554        +      598714      601857         3144        1
  555        +      601923      603335         1413        1
  556        -      603416      604663         1248        1
  557        -      604771      605424          654        1
  558        -      605518      605886          369        1
  559        -      605951      606199          249        1
  560        -      606265      607383         1119        1
  561        +      607737      607988          252        1
  562        +      608065      609177         1113        1
  563        -      609459      610088          630        1
  564        -      610254      612494         2241        1
  565        +      612737      613939         1203        1
  566        +      613942      614160          219        1
  567        +      614157      618038         3882        1
  568        +      618254      619387         1134        1
  569        -      619384      620199          816        1
  570        -      620196      621188          993        1
  571        -      621185      622201         1017        1
  572        +      622300      623550         1251        1
  573        -      623554      624510          957        1
  574        +      624885      626060         1176        1
  575        +      626070      627680         1611        1
  576        +      627694      628551          858        1
  577        +      628551      629297          747        1
  578        +      629300      629713          414        1
  579        +      629894      631999         2106        1
  580        +      632182      632379          198        1
  581        -      632389      633477         1089        1
  582        +      633586      634746         1161        1
  583        -      634747      635364          618        1
  584        -      635349      636569         1221        1
  585        -      636716      637618          903        1
  586        -      637827      638633          807        1
  587        +      638945      639508          564        1
  588        +      639723      641318         1596        1
  589        -      641439      641867          429        1
  590        -      641920      642267          348        1
  591        +      642274      643326         1053        1
  592        -      643330      643419           90        1
  593        -      643557      643967          411        1
  594        -      644197      645003          807        1
  595        -      645117      646580         1464        1
  596        -      646631      647503          873        1
  597        -      647484      648035          552        1
  598        -      648039      649613         1575        1
  599        -      649582      650490          909        1
  600        -      650487      650783          297        1
  601        -      650798      651856         1059        1
  602        +      652235      653893         1659        1
  603        +      653862      654542          681        1
  604        -      654583      655968         1386        1
  605        +      656557      657117          561        1
  606        +      657292      657501          210        1
  607        -      657555      657869          315        1
  608        +      658031      658258          228        1
  609        +      658255      658818          564        1
  610        +      658947      659150          204        1
  611        -      659251      660216          966        1
  612        -      660425      661378          954        1
  613        -      661637      662212          576        1
  614        +      662207      662305           99        1
  615        -      662379      662642          264        1
  616        -      662752      664035         1284        1
  617        -      664102      665190         1089        1
  618        -      665201      666313         1113        1
  619        -      666316      668217         1902        1
  620        -      668248      668715          468        1
  621        -      668719      669036          318        1
  622        -      669296      669910          615        1
  623        -      669931      670572          642        1
  624        -      670574      671605         1032        1
  625        -      671605      672090          486        1
  626        -      672201      674924         2724        1
  627        +      675018      675500          483        1
  628        -      675570      676553          984        1
  629        +      676888      677418          531        1
  630        +      677415      678842         1428        1
  631        -      678852      679406          555        1
  632        +      679508      680215          708        1
  633        +      680212      681663         1452        1
  634        -      681723      683393         1671        1
  635        -      683477      684412          936        1
  636        -      684530      685255          726        1
  637        -      685255      685929          675        1
  638        -      685929      686669          741        1
  639        -      686839      687822          984        1
  640        -      687997      689013         1017        1
  641        -      689343      690881         1539        1
  642        -      690906      691784          879        1
  643        -      691874      692341          468        1
  644        -      692338      693417         1080        1
  645        -      693531      694955         1425        1
  646        +      695101      696276         1176        1
  647        +      696962      697114          153        1
  648        -      697513      699249         1737        1
  649        -      699574      700326          753        1
  650        -      700374      701594         1221        1
  651        -      701603      702751         1149        1
  652        -      702811      703611          801        1
  653        +      703944      705890         1947        1
  654        +      706093      707757         1665        1
  655        +      708334      709740         1407        1
  656        +      709790      710116          327        1
  657        +      710176      710532          357        1
  658        -      710935      711465          531        1
  659        -      711605      711967          363        1
  660        -      712038      712802          765        1
  661        +      712987      713532          546        1
  662        +      713558      715198         1641        1
  663        +      715412      715906          495        1
  664        -      715947      716309          363        1
  665        -      716388      716705          318        1
  666        -      716946      718265         1320        1
  667        -      718262      720460         2199        1
  668        +      720583      720840          258        1
  669        -      721056      721733          678        1
  670        -      721730      724414         2685        1
  671        -      724407      724979          573        1
  672        -      724988      727036         2049        1
  673        -      727059      728732         1674        1
  674        +      729134      729340          207        1
  675        +      729583      733776         4194        1
  676        +      733776      734102          327        1
  677        +      734220      735653         1434        1
  678        +      735650      736219          570        1
  679        +      736445      736699          255        1
  680        +      736900      737961         1062        1
  681        +      738092      738853          762        1
  682        -      739082      739414          333        1
  683        +      739507      740925         1419        1
  684        -      741075      742556         1482        1
  685        +      742827      743570          744        1
  686        +      743635      744249          615        1
  687        +      744243      745175          933        1
  688        +      745165      745899          735        1
  689        +      745935      746726          792        1
  690        -      746723      747814         1092        1
  691        -      747921      748982         1062        1
  692        -      748979      749707          729        1
  693        -      749722      752130         2409        1
  694        -      752229      752795          567        1
  695        -      753185      754468         1284        1
  696        +      755162      755566          405        1
  697        +      755560      755907          348        1
  698        +      755907      757673         1767        1
  699        +      757689      758405          717        1
  700        +      758706      761507         2802        1
  701        +      761522      762739         1218        1
  702        +      763014      764180         1167        1
  703        +      764180      765049          870        1
  704        -      765153      765875          723        1
  705        +      765984      767960         1977        1
  706        +      768014      770611         2598        1
  707        +      770636      770863          228        1
  708        +      771455      773026         1572        1
  709        +      773042      774181         1140        1
  710        +      774196      774309          114        1
  711        +      774309      774602          294        1
  712        +      774752      775156          405        1
  713        +      775162      775845          684        1
  714        +      775849      776277          429        1
  715        +      776342      777607         1266        1
  716        +      777737      779032         1296        1
  717        +      779067      779588          522        1
  718        +      779598      780389          792        1
  719        +      782085      783128         1044        1
  720        +      783166      783885          720        1
  721        -      783882      784730          849        1
  722        -      784937      785317          381        1
  723        +      785633      786685         1053        1
  724        -      786843      787595          753        1
  725        -      787797      788837         1041        1
  726        -      788831      789979         1149        1
  727        -      789983      791029         1047        1
  728        -      791039      792097         1059        1
  729        -      792316      793788         1473        1
  730        -      793856      794644          789        1
  731        +      794773      794922          150        1
  732        +      795089      795862          774        1
  733        +      795862      796551          690        1
  734        +      796554      797612         1059        1
  735        -      797613      798533          921        1
  736        +      798586      799581          996        1
