GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:07:57 2019
Sequence file name: sequence
Model file name: itr_4.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  454        +      519733      520419          687        1
  455        +      520416      522830         2415        1
  456        +      523261      527541         4281        1
  457        -      529645      530016          372        1
  458        -      530132      531226         1095        1
  459        -      531295      532221          927        1
  460        +      532451      532933          483        1
  461        +      533056      533826          771        1
  462        +      533916      535697         1782        1
  463        +      535710      536486          777        1
  464        +      536586      537464          879        1
  465        +      537633      539087         1455        1
  466        +      539147      540508         1362        1
  467        +      540565      541866         1302        1
  468        +      541888      543033         1146        1
  469        -      543261      544046          786        1
  470        -      544057      545292         1236        1
  471        -      545314      546363         1050        1
  472        +      546680      548347         1668        1
  473        +      548357      549616         1260        1
  474        +      549627      550442          816        1
  475        +      550439      551332          894        1
  476        -      551527      552594         1068        1
  477        -      552591      553100          510        1
  478        -      553218      553940          723        1
  479        -      553943      554437          495        1
  480        +      554611      555996         1386        1
  481        -      556032      556553          522        1
  482        -      556661      556873          213        1
  483        -      556875      557741          867        1
  484        +      558212      558754          543        1
  485        +      558998      559666          669        1
  486        +      559997      562300         2304        1
  487        +      562603      563319          717        1
  488        +      563420      563845          426        1
  489        -      566098      566361          264        1
  490        +      566475      566687          213        1
  491        +      566684      566779           96        1
  492        +      566842      567141          300        1
  493        +      567138      568004          867        1
  494        +      571206      571331          126        1
  495        +      572466      572921          456        1
  496        +      573084      573374          291        1
  497        +      573371      573733          363        1
  498        +      573956      574339          384        1
  499        -      574737      575717          981        1
  500        -      575758      576825         1068        1
  501        +      577398      577613          216        1
  502        +      577613      578110          498        1
  503        +      578107      578568          462        1
  504        +      579880      580086          207        1
  505        +      580834      581379          546        1
  506        +      581354      582097          744        1
  507        +      582875      583060          186        1
  508        -      584680      585633          954        1
  509        -      586147      586908          762        1
  510        -      587091      587981          891        1
  511        -      587982      590954         2973        1
  512        -      590941      593178         2238        1
  513        -      593328      594770         1443        1
  514        -      594760      595443          684        1
  515        +      595600      596973         1374        1
  516        +      597131      597463          333        1
  517        +      597479      598702         1224        1
  518        +      598714      601857         3144        1
  519        +      601959      603335         1377        1
  520        -      603416      604663         1248        1
  521        -      604771      605424          654        1
  522        -      605518      605886          369        1
  523        -      605951      606199          249        1
  524        -      606265      607383         1119        1
  525        +      607836      607988          153        1
  526        +      608065      609177         1113        1
  527        -      609459      610088          630        1
  528        -      610254      612494         2241        1
  529        +      612737      613939         1203        1
  530        +      613942      614160          219        1
  531        +      614157      618038         3882        1
  532        +      618383      619387         1005        1
  533        -      619384      620199          816        1
  534        -      620196      621188          993        1
  535        -      621185      622189         1005        1
  536        +      622300      623550         1251        1
  537        -      623554      624510          957        1
  538        +      624885      626060         1176        1
  539        +      626070      627680         1611        1
  540        +      627694      628551          858        1
  541        +      628551      629297          747        1
  542        +      629300      629713          414        1
  543        +      629939      631999         2061        1
  544        +      632182      632379          198        1
  545        -      632389      633477         1089        1
  546        +      633586      634746         1161        1
  547        -      634747      635364          618        1
  548        -      635349      636569         1221        1
  549        -      637827      638573          747        1
  550        +      638945      639508          564        1
  551        -      639638      639754          117        1
  552        +      639753      641318         1566        1
  553        -      641439      641867          429        1
  554        +      642088      643326         1239        1
  555        -      643557      643967          411        1
  556        -      644197      645003          807        1
  557        -      645117      646547         1431        1
  558        -      646631      647503          873        1
  559        -      647484      648035          552        1
  560        -      648039      649571         1533        1
  561        -      649582      650490          909        1
  562        -      650487      650783          297        1
  563        -      650798      651856         1059        1
  564        +      652235      653893         1659        1
  565        +      653883      654542          660        1
  566        -      654583      655968         1386        1
  567        +      656557      657117          561        1
  568        +      657292      657501          210        1
  569        -      657555      657938          384        1
  570        +      658031      658258          228        1
  571        +      658255      658818          564        1
  572        +      658947      659150          204        1
  573        -      659251      660216          966        1
  574        -      660425      661225          801        1
  575        -      661637      662278          642        1
  576        -      662379      662642          264        1
  577        -      662752      664035         1284        1
  578        -      664102      665190         1089        1
  579        -      665201      666313         1113        1
  580        -      666316      668217         1902        1
  581        -      668248      668715          468        1
  582        -      668719      669036          318        1
  583        -      669296      669907          612        1
  584        -      669931      670572          642        1
  585        -      670574      671605         1032        1
  586        -      671605      672165          561        1
  587        -      672201      674783         2583        1
  588        +      675018      675500          483        1
  589        -      675570      676547          978        1
  590        +      676888      677418          531        1
  591        +      677415      678842         1428        1
  592        -      678852      679325          474        1
  593        +      679685      680215          531        1
  594        +      680212      681663         1452        1
  595        -      681723      683393         1671        1
  596        -      683477      684412          936        1
  597        -      684530      685255          726        1
  598        -      685255      685929          675        1
  599        -      685929      686669          741        1
  600        -      686839      687747          909        1
  601        -      687997      688977          981        1
  602        -      689343      690881         1539        1
  603        -      690906      691784          879        1
  604        -      691874      692341          468        1
  605        -      692338      693378         1041        1
  606        -      693531      694916         1386        1
  607        +      695101      696276         1176        1
  608        +      696895      696984           90        1
  609        -      697513      699177         1665        1
  610        -      699574      700326          753        1
  611        -      700374      701594         1221        1
  612        -      701603      702751         1149        1
  613        -      702811      703611          801        1
  614        +      703944      705890         1947        1
  615        +      706093      707757         1665        1
  616        +      708334      709740         1407        1
  617        +      709790      710116          327        1
  618        -      710200      710646          447        1
  619        -      710935      711465          531        1
  620        -      711605      711967          363        1
  621        -      712038      712802          765        1
  622        +      712987      713532          546        1
  623        +      713558      715198         1641        1
  624        -      716388      716597          210        1
  625        -      716946      718265         1320        1
  626        -      718262      720460         2199        1
  627        -      721056      721733          678        1
  628        -      721730      724414         2685        1
  629        -      724407      724979          573        1
  630        -      724988      727036         2049        1
  631        -      727059      728732         1674        1
  632        -      728732      728821           90        1
  633        +      729134      729340          207        1
  634        +      729583      733776         4194        1
  635        +      734220      735653         1434        1
  636        +      738092      738853          762        1
  637        +      739001      739510          510        1
  638        +      739507      740925         1419        1
  639        -      741075      742556         1482        1
  640        +      742827      743570          744        1
  641        +      743593      744249          657        1
  642        +      744243      745175          933        1
  643        +      745165      745899          735        1
  644        +      745935      746726          792        1
  645        -      746723      747769         1047        1
  646        -      747921      748982         1062        1
  647        -      748979      749680          702        1
  648        -      749722      752112         2391        1
  649        -      752229      752795          567        1
  650        -      753185      754468         1284        1
  651        +      755162      755566          405        1
  652        +      755560      755907          348        1
  653        +      755907      757673         1767        1
  654        +      757689      758405          717        1
  655        +      758706      761507         2802        1
  656        +      761522      762739         1218        1
  657        +      763014      764180         1167        1
  658        +      764180      765049          870        1
  659        -      765153      765875          723        1
  660        +      766044      767960         1917        1
  661        +      767978      770611         2634        1
  662        +      771458      773026         1569        1
  663        +      773042      774181         1140        1
  664        +      774196      774309          114        1
  665        +      774309      774602          294        1
  666        +      774752      775156          405        1
  667        +      775153      775845          693        1
  668        +      775849      776277          429        1
  669        +      776342      777607         1266        1
  670        +      777740      779032         1293        1
  671        +      779067      779588          522        1
  672        +      779598      780389          792        1
  673        +      782085      783128         1044        1
  674        +      783166      783885          720        1
  675        -      783882      784823          942        1
  676        -      784937      785317          381        1
  677        +      785633      786685         1053        1
  678        -      786843      787595          753        1
  679        -      787797      788837         1041        1
  680        -      788831      789979         1149        1
  681        -      789983      791029         1047        1
  682        -      791039      792055         1017        1
  683        -      792316      793788         1473        1
  684        -      793856      794644          789        1
  685        +      794773      794922          150        1
  686        +      795089      795862          774        1
  687        +      795862      796551          690        1
  688        +      796554      797612         1059        1
  689        -      797613      798431          819        1
  690        +      798586      799581          996        1
  691        -      799622      800380          759        1
  692        +      800759      801811         1053        1
  693        +      801887      803320         1434        1
  694        +      803503      805764         2262        1
  695        -      805998      807281         1284        1
  696        -      807433      807909          477        1
  697        -      807968      809200         1233        1
  698        +      809344      810384         1041        1
  699        +      810381      811535         1155        1
  700        +      811522      812277          756        1
  701        +      812270      812947          678        1
  702        +      813526      815547         2022        1
  703        -      815739      816647          909        1
  704        +      817044      818033          990        1
  705        +      818055      818567          513        1
  706        +      818570      819055          486        1
  707        +      819048      819293          246        1
  708        +      819295      819747          453        1
  709        +      819884      820588          705        1
  710        -      821542      822498          957        1
  711        -      822498      823739         1242        1
  712        -      823736      824497          762        1
  713        +      824630      825040          411        1
  714        -      825002      826108         1107        1
  715        -      826119      827252         1134        1
  716        -      827245      828981         1737        1
  717        -      828974      829969          996        1
  718        -      829972      830655          684        1
  719        +      830872      832236         1365        1
  720        -      832468      832917          450        1
  721        +      833070      835220         2151        1
  722        +      835248      836210          963        1
  723        +      836351      837436         1086        1
  724        -      837665      837925          261        1
  725        -      838190      838456          267        1
  726        -      838530      839204          675        1
  727        -      839249      841531         2283        1
  728        -      841796      842056          261        1
  729        +      842332      843258          927        1
  730        -      843255      845480         2226        1
  731        -      845741      846463          723        1
  732        -      846460      847119          660        1
  733        -      847258      848004          747        1
  734        -      848408      848911          504        1
  735        -      849210      850097          888        1
  736        +      850450      850965          516        1
