GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:46:23 2019
Sequence file name: sequence
Model file name: itr_2.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  104        -      110284      110457          174        1
  105        -      110444      111448         1005        1
  106        -      111445      112386          942        1
  107        -      112514      113641         1128        1
  108        -      113634      114518          885        1
  109        +      114612      116162         1551        1
  110        +      116210      117031          822        1
  111        +      117165      117887          723        1
  112        -      117907      118389          483        1
  113        -      118413      119432         1020        1
  114        -      119429      120976         1548        1
  115        +      121082      121798          717        1
  116        +      121795      122799         1005        1
  117        +      122796      124454         1659        1
  118        +      124455      125327          873        1
  119        -      125483      125716          234        1
  120        -      125920      126309          390        1
  121        -      126413      127627         1215        1
  122        -      127617      128438          822        1
  123        -      128440      129555         1116        1
  124        -      129552      129848          297        1
  125        -      129869      130336          468        1
  126        -      130342      130980          639        1
  127        -      131068      131835          768        1
  128        -      131858      133291         1434        1
  129        -      133288      133950          663        1
  130        -      134016      134915          900        1
  131        -      134968      138540         3573        1
  132        -      138530      140071         1542        1
  133        -      140068      141354         1287        1
  134        -      141351      141875          525        1
  135        +      142189      142971          783        1
  136        +      142968      144395         1428        1
  137        +      144450      145349          900        1
  138        +      145349      146647         1299        1
  139        +      146652      147830         1179        1
  140        +      147827      148357          531        1
  141        +      149533      151617         2085        1
  142        +      151614      152384          771        1
  143        +      152381      153469         1089        1
  144        -      154208      154582          375        1
  145        -      155374      156117          744        1
  146        +      156373      156639          267        1
  147        +      156675      157487          813        1
  148        -      160000      161250         1251        1
  149        -      161459      161818          360        1
  150        -      161811      162092          282        1
  151        +      162209      163546         1338        1
  152        +      163661      164236          576        1
  153        -      164233      165567         1335        1
  154        -      165567      166385          819        1
  155        -      166382      167257          876        1
  156        -      167295      168374         1080        1
  157        -      168502      169572         1071        1
  158        +      169773      170432          660        1
  159        +      170510      171907         1398        1
  160        +      172145      173260         1116        1
  161        +      173380      174486         1107        1
  162        +      174559      174846          288        1
  163        +      174850      176490         1641        1
  164        +      176494      177672         1179        1
  165        -      177764      179119         1356        1
  166        +      179313      180008          696        1
  167        -      180005      182260         2256        1
  168        -      182266      182865          600        1
  169        -      182862      184007         1146        1
  170        -      184075      184428          354        1
  171        -      184438      185316          879        1
  172        -      185454      186281          828        1
  173        +      186453      187289          837        1
  174        -      187382      188122          741        1
  175        -      188122      189306         1185        1
  176        -      189417      189920          504        1
  177        +      190139      191101          963        1
  178        -      191109      191984          876        1
  179        +      192308      193471         1164        1
  180        +      193514      195109         1596        1
  181        -      195174      196217         1044        1
  182        -      196214      197401         1188        1
  183        -      197496      198059          564        1
  184        +      198181      199359         1179        1
  185        -      199369      200916         1548        1
  186        -      200917      201669          753        1
  187        +      201887      202738          852        1
  188        +      202803      203579          777        1
  189        +      203632      204015          384        1
  190        +      204958      206322         1365        1
  191        +      206464      207582         1119        1
  192        +      207640      208740         1101        1
  193        +      208737      209357          621        1
  194        +      209526      211850         2325        1
  195        -      211946      212356          411        1
  196        -      212378      213091          714        1
  197        +      213264      214499         1236        1
  198        +      214501      215940         1440        1
  199        -      215980      216975          996        1
  200        -      216979      217827          849        1
  201        -      217824      218666          843        1
  202        -      218671      219669          999        1
  203        -      219669      221600         1932        1
  204        +      221652      222755         1104        1
  205        +      222774      223670          897        1
  206        +      223705      224817         1113        1
  207        +      224950      225585          636        1
  208        +      225804      226409          606        1
  209        +      226463      227707         1245        1
  210        +      227780      228886         1107        1
  211        +      228998      230002         1005        1
  212        -      230261      231901         1641        1
  213        +      232120      233331         1212        1
  214        +      233786      234763          978        1
  215        +      234760      235971         1212        1
  216        -      236071      236772          702        1
  217        -      236804      237319          516        1
  218        +      237454      238695         1242        1
  219        +      238737      239705          969        1
  220        +      239769      240293          525        1
  221        +      240298      241608         1311        1
  222        +      241608      242537          930        1
  223        +      242539      243276          738        1
  224        +      243327      244295          969        1
  225        +      244308      245078          771        1
  226        +      245288      245749          462        1
  227        +      245753      247936         2184        1
  228        +      248152      249030          879        1
  229        +      249232      250302         1071        1
  230        +      250483      251688         1206        1
  231        -      252232      253581         1350        1
  232        +      253690      254061          372        1
  233        +      254075      254464          390        1
  234        +      254518      254844          327        1
  235        +      254846      255115          270        1
  236        +      255163      255831          669        1
  237        +      255891      256646          756        1
  238        +      257570      257806          237        1
  239        +      258705      258971          267        1
  240        +      258955      259518          564        1
  241        -      259899      260630          732        1
  242        -      260633      260926          294        1
  243        -      260919      261518          600        1
  244        -      261518      263044         1527        1
  245        +      263263      263754          492        1
  246        +      263765      264133          369        1
  247        +      264202      264738          537        1
  248        +      264805      265674          870        1
  249        -      269452      270537         1086        1
  250        -      270534      271325          792        1
  251        -      271322      272299          978        1
  252        -      272377      273483         1107        1
  253        -      273528      274634         1107        1
  254        -      274631      275218          588        1
  255        -      275218      275697          480        1
  256        -      275694      277166         1473        1
  257        -      277202      278527         1326        1
  258        +      278802      279437          636        1
  259        -      279456      280064          609        1
  260        -      280061      280786          726        1
  261        +      280944      282452         1509        1
  262        +      282534      283883         1350        1
  263        +      283870      284664          795        1
  264        +      284725      284967          243        1
  265        +      284974      286221         1248        1
  266        +      286208      287203          996        1
  267        -      287267      287938          672        1
  268        -      287952      288461          510        1
  269        +      288546      289613         1068        1
  270        -      289727      290827         1101        1
  271        -      290914      291543          630        1
  272        -      291742      292227          486        1
  273        +      292401      292688          288        1
  274        +      292690      293364          675        1
  275        +      293443      294213          771        1
  276        -      294210      295361         1152        1
  277        +      295514      296536         1023        1
  278        -      296611      297150          540        1
  279        -      297162      299003         1842        1
  280        -      299130      299540          411        1
  281        -      299577      299840          264        1
  282        -      299893      300870          978        1
  283        -      300952      301602          651        1
  284        +      301748      302128          381        1
  285        +      302192      303574         1383        1
  286        +      303571      304365          795        1
  287        -      304378      304725          348        1
  288        -      304795      306456         1662        1
  289        -      306540      307157          618        1
  290        +      307438      308367          930        1
  291        +      308437      309267          831        1
  292        +      309264      309719          456        1
  293        +      309740      310372          633        1
  294        +      310369      311292          924        1
  295        +      311289      312212          924        1
  296        -      312209      313477         1269        1
  297        +      313608      314642         1035        1
  298        -      314648      315922         1275        1
  299        -      315919      316863          945        1
  300        -      316922      317821          900        1
  301        -      317831      318001          171        1
  302        -      318011      320953         2943        1
  303        +      321157      322920         1764        1
  304        -      323220      324545         1326        1
  305        -      324567      325709         1143        1
  306        -      325694      327211         1518        1
  307        -      327286      330261         2976        1
  308        +      331425      333293         1869        1
  309        +      333328      334092          765        1
  310        +      334092      334430          339        1
  311        +      334427      334750          324        1
  312        +      334747      335157          411        1
  313        +      335712      336506          795        1
  314        +      336509      337429          921        1
  315        +      337677      337979          303        1
  316        +      337985      338479          495        1
  317        +      339039      339215          177        1
  318        +      339313      342114         2802        1
  319        -      342206      342967          762        1
  320        -      343043      343528          486        1
  321        +      343688      344695         1008        1
  322        +      344692      345597          906        1
  323        +      345594      348371         2778        1
  324        +      348368      350410         2043        1
  325        +      350510      352768         2259        1
  326        -      352753      353532          780        1
  327        -      353567      355609         2043        1
  328        -      355717      356004          288        1
  329        +      356161      357525         1365        1
  330        +      357522      358451          930        1
  331        +      358460      359344          885        1
  332        +      359414      360034          621        1
  333        +      360368      360784          417        1
  334        +      360990      361604          615        1
  335        +      361601      362563          963        1
  336        +      362638      363177          540        1
  337        +      363181      363672          492        1
  338        +      363673      364431          759        1
  339        +      364678      365244          567        1
  340        +      365285      365749          465        1
  341        -      365801      366604          804        1
  342        -      366908      367708          801        1
  343        -      367708      368508          801        1
  344        -      368844      369443          600        1
  345        +      369654      371564         1911        1
  346        +      371643      372797         1155        1
  347        -      373054      375768         2715        1
  348        +      375979      376800          822        1
  349        +      376858      378033         1176        1
  350        +      378052      378450          399        1
  351        -      378784      381156         2373        1
  352        -      381268      381888          621        1
  353        -      381911      383527         1617        1
  354        -      383527      384117          591        1
  355        -      384261      385154          894        1
  356        -      385151      386050          900        1
  357        +      386171      386917          747        1
  358        -      387016      387411          396        1
  359        -      387460      388290          831        1
  360        -      388290      388547          258        1
  361        -      388587      389114          528        1
  362        +      389335      390153          819        1
  363        +      390209      391282         1074        1
  364        -      391673      392284          612        1
  365        +      392449      392994          546        1
  366        -      392999      393481          483        1
  367        -      393586      394365          780        1
  368        -      394385      395611         1227        1
  369        -      395650      397482         1833        1
  370        -      397479      399317         1839        1
  371        -      399488      400666         1179        1
  372        -      400645      401235          591        1
  373        -      401228      402217          990        1
  374        +      402299      402748          450        1
  375        -      402724      403935         1212        1
  376        +      404158      404490          333        1
  377        -      404487      405257          771        1
  378        -      405287      406519         1233        1
  379        +      406646      407866         1221        1
  380        -      407957      408661          705        1
  381        +      408851      409516          666        1
  382        -      409513      410385          873        1
  383        -      410385      412640         2256        1
  384        +      412776      415412         2637        1
  385        -      415441      416004          564        1
  386        -      416014      417078         1065        1
  387        +      417192      417905          714        1
  388        +      417902      418513          612        1
  389        +      418506      419663         1158        1
  390        -      419660      420502          843        1
  391        -      420566      421375          810        1
  392        -      421979      423889         1911        1
  393        -      423855      425141         1287        1
  394        -      425171      426469         1299        1
  395        -      426595      427044          450        1
  396        +      427445      428044          600        1
  397        +      428047      428874          828        1
  398        +      428871      429464          594        1
  399        +      429457      430143          687        1
  400        -      430146      430646          501        1
  401        -      430700      431191          492        1
  402        +      431296      431958          663        1
  403        +      432097      432687          591        1
  404        -      432684      433901         1218        1
  405        -      433940      435247         1308        1
  406        -      435339      436406         1068        1
  407        -      436403      436960          558        1
  408        -      437073      437393          321        1
  409        -      437431      440808         3378        1
  410        -      440805      443762         2958        1
  411        -      443755      444423          669        1
  412        -      444423      445442         1020        1
  413        -      445439      445915          477        1
  414        -      445966      447513         1548        1
  415        -      447622      448281          660        1
  416        -      448242      449039          798        1
  417        +      449086      449715          630        1
  418        +      449812      450366          555        1
  419        -      450480      451046          567        1
  420        +      452305      453693         1389        1
  421        +      453892      454233          342        1
  422        -      454710      455132          423        1
  423        -      455132      455404          273        1
  424        -      455406      456368          963        1
  425        -      456365      457462         1098        1
  426        +      457474      458247          774        1
  427        +      458308      459795         1488        1
  428        +      459807      461285         1479        1
  429        -      461337      462080          744        1
  430        +      462549      463301          753        1
  431        +      463338      464144          807        1
  432        -      464214      465263         1050        1
  433        +      465887      466639          753        1
  434        -      466790      470086         3297        1
  435        -      470358      471062          705        1
  436        -      471056      471391          336        1
  437        -      471677      472846         1170        1
  438        -      472862      473674          813        1
  439        -      473671      474465          795        1
  440        -      474467      475567         1101        1
  441        -      475630      476556          927        1
  442        +      476714      477712          999        1
  443        +      477979      478242          264        1
  444        -      478389      479048          660        1
  445        -      479172      479681          510        1
  446        -      479855      480766          912        1
  447        -      480774      481628          855        1
  448        +      481838      482263          426        1
  449        -      482746      483201          456        1
  450        +      483542      485047         1506        1
  451        -      485058      485837          780        1
  452        +      486154      486681          528        1
  453        +      486678      488504         1827        1
  454        -      488501      489358          858        1
  455        -      489358      490509         1152        1
  456        -      490518      491285          768        1
  457        -      491282      492427         1146        1
  458        +      492572      493588         1017        1
  459        +      493585      494031          447        1
  460        -      494141      494395          255        1
  461        -      494465      495220          756        1
  462        -      495217      496800         1584        1
  463        +      496950      497768          819        1
  464        -      497788      499392         1605        1
  465        -      499571      500140          570        1
  466        -      500156      501184         1029        1
  467        +      501386      502024          639        1
  468        -      502143      503246         1104        1
  469        -      503250      504131          882        1
  470        -      504131      505024          894        1
  471        -      505080      506285         1206        1
  472        -      506487      508400         1914        1
  473        -      508443      509720         1278        1
  474        -      509717      511261         1545        1
  475        -      511261      512244          984        1
  476        -      512241      512729          489        1
  477        -      512726      513709          984        1
  478        -      513720      514709          990        1
  479        -      514706      515551          846        1
  480        -      515751      517331         1581        1
  481        -      517512      517958          447        1
  482        -      518053      518931          879        1
  483        -      518992      519393          402        1
  484        -      519428      520498         1071        1
  485        -      520495      521172          678        1
  486        +      521314      522093          780        1
  487        +      522213      522704          492        1
  488        -      522774      523454          681        1
  489        +      523881      525065         1185        1
  490        +      525117      526037          921        1
  491        +      526049      527017          969        1
  492        +      527061      527759          699        1
  493        +      527756      528442          687        1
  494        -      528533      529450          918        1
  495        +      529666      531387         1722        1
  496        +      531393      532274          882        1
  497        -      532374      534302         1929        1
  498        -      534312      535181          870        1
  499        -      535185      535445          261        1
  500        -      535521      536222          702        1
  501        -      536219      536731          513        1
  502        +      536900      537769          870        1
  503        +      537774      538130          357        1
  504        -      538166      539140          975        1
  505        -      539207      540307         1101        1
  506        +      540570      541520          951        1
  507        +      541496      543052         1557        1
  508        +      543039      543731          693        1
  509        -      543831      544277          447        1
  510        +      544574      545200          627        1
  511        +      545294      545845          552        1
  512        +      546052      546612          561        1
  513        +      546709      547968         1260        1
  514        +      548010      548771          762        1
  515        +      549754      550899         1146        1
  516        -      551138      552730         1593        1
  517        +      553097      554263         1167        1
  518        +      554268      555290         1023        1
  519        +      555287      556240          954        1
  520        +      556309      557007          699        1
  521        +      557015      558109         1095        1
  522        +      558179      559039          861        1
  523        +      559036      559965          930        1
  524        -      561906      562712          807        1
  525        -      562914      564329         1416        1
  526        -      564404      565714         1311        1
  527        -      565815      566654          840        1
  528        -      566835      567725          891        1
  529        +      567843      568451          609        1
  530        +      568444      569736         1293        1
  531        +      570864      571034          171        1
  532        -      571339      572601         1263        1
  533        -      572702      574105         1404        1
  534        -      574936      576522         1587        1
  535        -      576660      579725         3066        1
  536        -      579855      580331          477        1
  537        -      580373      580822          450        1
  538        +      580959      581507          549        1
  539        +      581511      582152          642        1
  540        -      582199      583068          870        1
  541        +      583203      583832          630        1
  542        -      583987      584262          276        1
  543        -      584412      585875         1464        1
  544        -      585872      587674         1803        1
  545        +      587725      588144          420        1
  546        +      588449      590956         2508        1
  547        +      591117      591872          756        1
  548        +      591862      592851          990        1
  549        +      592957      594120         1164        1
  550        +      594126      596213         2088        1
  551        +      596200      596979          780        1
  552        +      597019      597864          846        1
  553        -      597982      598626          645        1
  554        -      598888      600294         1407        1
  555        +      600564      601844         1281        1
  556        +      601916      602656          741        1
  557        +      602813      603181          369        1
  558        +      603197      603667          471        1
  559        -      603688      604272          585        1
  560        -      604372      604746          375        1
  561        -      604759      605457          699        1
  562        +      605531      606985         1455        1
  563        +      607037      608182         1146        1
  564        +      608182      609507         1326        1
  565        +      609598      610419          822        1
  566        +      610631      611098          468        1
  567        -      611397      612698         1302        1
  568        +      613062      614213         1152        1
  569        -      614461      615888         1428        1
  570        +      616042      616695          654        1
  571        -      616843      617760          918        1
  572        +      617759      618772         1014        1
  573        -      618906      621041         2136        1
  574        -      621496      623049         1554        1
  575        -      623060      623497          438        1
  576        -      623772      624362          591        1
  577        -      624537      624773          237        1
  578        -      624977      625180          204        1
  579        -      625180      625851          672        1
  580        -      625962      626543          582        1
  581        -      626688      627176          489        1
  582        -      627364      628275          912        1
  583        -      628381      629121          741        1
  584        -      629118      629540          423        1
  585        +      629614      630447          834        1
  586        +      630538      630894          357        1
  587        -      630960      631154          195        1
  588        +      631240      632511         1272        1
  589        +      632619      634364         1746        1
  590        +      634384      635970         1587        1
  591        +      635985      636470          486        1
  592        +      636570      637040          471        1
  593        +      637155      638489         1335        1
  594        +      638486      639805         1320        1
  595        -      639848      642190         2343        1
  596        -      642218      643222         1005        1
  597        +      643354      645186         1833        1
  598        +      645183      646418         1236        1
  599        -      646510      647697         1188        1
  600        -      647694      648746         1053        1
  601        -      648748      649749         1002        1
  602        -      649746      650783         1038        1
  603        -      650780      651661          882        1
  604        -      651658      652542          885        1
  605        -      652543      653391          849        1
  606        -      653443      654330          888        1
  607        -      654308      655351         1044        1
  608        -      655327      656835         1509        1
  609        -      656847      657797          951        1
  610        -      657813      659435         1623        1
  611        -      659435      660274          840        1
  612        -      660302      661471         1170        1
  613        -      661543      662502          960        1
  614        +      662762      663439          678        1
  615        -      663412      664383          972        1
  616        -      664380      665267          888        1
  617        +      665548      666228          681        1
  618        +      666225      668024         1800        1
  619        +      668103      668906          804        1
  620        +      668907      669836          930        1
  621        +      669838      670938         1101        1
  622        -      670935      671546          612        1
  623        -      671596      672102          507        1
  624        +      672376      673704         1329        1
  625        +      673701      674459          759        1
  626        +      674459      675688         1230        1
  627        +      675698      676252          555        1
  628        +      676252      676983          732        1
  629        -      676987      678039         1053        1
  630        -      678036      678656          621        1
  631        -      678667      679320          654        1
  632        +      679654      681624         1971        1
  633        +      681662      682480          819        1
  634        +      682582      683571          990        1
  635        -      683602      683940          339        1
  636        +      684146      685222         1077        1
  637        +      685313      686596         1284        1
  638        +      686723      687556          834        1
  639        +      687752      688954         1203        1
  640        +      688956      689789          834        1
  641        -      689907      690737          831        1
  642        +      690898      691650          753        1
  643        +      691658      692329          672        1
  644        +      692810      693670          861        1
  645        -      693673      694809         1137        1
  646        -      695269      696000          732        1
  647        +      696573      699191         2619        1
  648        -      699363      699848          486        1
  649        +      700112      700744          633        1
  650        +      700873      701778          906        1
  651        +      701807      702412          606        1
  652        +      710186      710887          702        1
  653        -      711419      711817          399        1
  654        -      711927      712523          597        1
  655        -      712510      713355          846        1
  656        -      713462      713554           93        1
  657        -      713850      715145         1296        1
  658        -      715142      715633          492        1
  659        -      715745      716740          996        1
  660        -      716807      717463          657        1
  661        -      717456      718325          870        1
  662        +      718517      719293          777        1
  663        +      720284      720979          696        1
  664        +      720976      721956          981        1
  665        +      721934      722131          198        1
  666        +      722133      722903          771        1
  667        +      722900      723496          597        1
  668        +      723493      724449          957        1
  669        +      724460      725395          936        1
  670        +      725392      726060          669        1
  671        +      726075      726758          684        1
  672        +      726755      727408          654        1
  673        +      727381      728148          768        1
  674        -      728709      729842         1134        1
  675        -      730241      730696          456        1
  676        +      731604      732605         1002        1
  677        +      732694      733104          411        1
  678        +      733134      734648         1515        1
  679        +      734679      735287          609        1
  680        -      735357      736061          705        1
  681        -      736527      736772          246        1
  682        -      736914      738365         1452        1
  683        -      738365      739297          933        1
  684        -      739964      741988         2025        1
  685        -      742550      743563         1014        1
  686        -      743588      745477         1890        1
  687        -      745480      746226          747        1
  688        -      746242      747189          948        1
  689        -      747428      749059         1632        1
  690        -      749090      749401          312        1
  691        -      749679      750332          654        1
  692        -      750248      750937          690        1
  693        -      751007      751855          849        1
  694        -      752192      752365          174        1
  695        -      752410      752616          207        1
  696        +      755471      756010          540        1
  697        +      756011      756187          177        1
  698        -      757046      758779         1734        1
  699        -      758884      760563         1680        1
  700        -      760575      761438          864        1
  701        -      761487      761915          429        1
  702        -      761917      762348          432        1
  703        -      762353      762565          213        1
  704        -      762658      763320          663        1
  705        -      763317      763787          471        1
  706        +      764052      764546          495        1
  707        +      764706      765014          309        1
  708        +      765086      766498         1413        1
  709        +      766511      767512         1002        1
  710        +      774545      775651         1107        1
  711        +      775648      777111         1464        1
  712        +      777201      779060         1860        1
  713        +      779146      779424          279        1
  714        -      779555      779908          354        1
  715        +      785576      785824          249        1
  716        +      786640      787908         1269        1
  717        +      789623      790186          564        1
  718        -      792780      793253          474        1
  719        -      793399      793908          510        1
  720        +      795783      796625          843        1
  721        +      796622      797875         1254        1
  722        +      798098      798457          360        1
  723        +      798528      799160          633        1
  724        +      799328      799483          156        1
  725        -      799639      800292          654        1
  726        -      800556      801233          678        1
  727        -      801282      802295         1014        1
  728        +      802412      803389          978        1
  729        -      803709      804707          999        1
  730        -      804753      805112          360        1
  731        -      805132      806172         1041        1
  732        -      806289      808070         1782        1
  733        -      808095      809489         1395        1
  734        -      809517      809903          387        1
  735        -      809928      810431          504        1
  736        -      810456      811796         1341        1
