GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:52:09 2019
Sequence file name: sequence
Model file name: itr_7.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  104        -      110284      110457          174        1
  105        -      110444      111448         1005        1
  106        -      111445      112386          942        1
  107        -      112514      113641         1128        1
  108        -      113634      114518          885        1
  109        +      114612      116162         1551        1
  110        +      116210      117031          822        1
  111        +      117165      117887          723        1
  112        -      117907      118389          483        1
  113        -      118413      119432         1020        1
  114        -      119429      120976         1548        1
  115        +      121052      121798          747        1
  116        +      121795      122799         1005        1
  117        +      122796      124454         1659        1
  118        +      124638      125327          690        1
  119        -      125483      125716          234        1
  120        -      125920      126309          390        1
  121        -      126413      127627         1215        1
  122        -      127617      128438          822        1
  123        -      128440      129555         1116        1
  124        -      129552      129848          297        1
  125        -      129869      130336          468        1
  126        -      130342      130980          639        1
  127        -      131068      131835          768        1
  128        -      131858      133291         1434        1
  129        -      133288      134016          729        1
  130        -      134016      134915          900        1
  131        -      134968      138540         3573        1
  132        -      138530      140071         1542        1
  133        -      140068      141354         1287        1
  134        -      141351      141875          525        1
  135        +      142189      142971          783        1
  136        +      142968      144395         1428        1
  137        +      144450      145349          900        1
  138        +      145349      146647         1299        1
  139        +      146652      147830         1179        1
  140        +      147827      148357          531        1
  141        +      149533      151617         2085        1
  142        +      151614      152384          771        1
  143        +      152381      153469         1089        1
  144        +      153466      153861          396        1
  145        -      154208      154582          375        1
  146        -      155374      156117          744        1
  147        +      156373      156639          267        1
  148        +      156675      157487          813        1
  149        -      160000      161250         1251        1
  150        -      161459      161818          360        1
  151        -      161811      162092          282        1
  152        +      162209      163546         1338        1
  153        +      163661      164236          576        1
  154        -      164233      165567         1335        1
  155        -      165567      166385          819        1
  156        -      166382      167257          876        1
  157        -      167295      168374         1080        1
  158        -      168502      169572         1071        1
  159        +      169773      170432          660        1
  160        +      170573      171907         1335        1
  161        +      172145      173260         1116        1
  162        +      173380      174486         1107        1
  163        +      174559      174846          288        1
  164        +      174850      176490         1641        1
  165        +      176494      177672         1179        1
  166        -      177764      179119         1356        1
  167        +      179313      180008          696        1
  168        -      180005      182260         2256        1
  169        -      182266      182865          600        1
  170        -      182862      184007         1146        1
  171        -      184075      184428          354        1
  172        -      184438      185316          879        1
  173        -      185454      186281          828        1
  174        +      186453      187289          837        1
  175        -      187382      188122          741        1
  176        -      188122      189306         1185        1
  177        -      189417      189947          531        1
  178        +      190139      191101          963        1
  179        -      191109      191984          876        1
  180        +      192308      193471         1164        1
  181        +      193514      195109         1596        1
  182        -      195174      196217         1044        1
  183        -      196214      197401         1188        1
  184        -      197496      198059          564        1
  185        +      198181      199359         1179        1
  186        -      199369      200916         1548        1
  187        -      200917      201669          753        1
  188        +      201887      202738          852        1
  189        +      202803      203579          777        1
  190        +      203632      204015          384        1
  191        +      204958      206322         1365        1
  192        +      206464      207582         1119        1
  193        +      207640      208740         1101        1
  194        +      208737      209357          621        1
  195        +      209436      211850         2415        1
  196        -      211946      212356          411        1
  197        -      212378      213091          714        1
  198        +      213264      214499         1236        1
  199        +      214501      215940         1440        1
  200        -      215980      216975          996        1
  201        -      216979      217827          849        1
  202        -      217824      218666          843        1
  203        -      218671      219669          999        1
  204        -      219669      221534         1866        1
  205        +      221652      222755         1104        1
  206        +      222813      223670          858        1
  207        +      223705      224817         1113        1
  208        +      224950      225585          636        1
  209        +      225804      226409          606        1
  210        +      226463      227707         1245        1
  211        +      227780      228886         1107        1
  212        +      228998      230002         1005        1
  213        -      230261      231901         1641        1
  214        +      232120      233331         1212        1
  215        +      233786      234763          978        1
  216        +      234760      235971         1212        1
  217        -      236071      236772          702        1
  218        -      236804      237319          516        1
  219        +      237466      238695         1230        1
  220        +      238737      239705          969        1
  221        +      239769      240293          525        1
  222        +      240298      241608         1311        1
  223        +      241608      242537          930        1
  224        +      242539      243276          738        1
  225        +      243273      244295         1023        1
  226        +      244308      245078          771        1
  227        +      245288      245749          462        1
  228        +      245753      247936         2184        1
  229        +      248209      249030          822        1
  230        +      249274      250302         1029        1
  231        +      250483      251688         1206        1
  232        -      252232      253581         1350        1
  233        +      253690      254061          372        1
  234        +      254075      254464          390        1
  235        +      254518      254844          327        1
  236        +      254846      255115          270        1
  237        +      255163      255831          669        1
  238        +      255891      256646          756        1
  239        +      257570      257806          237        1
  240        +      258705      258971          267        1
  241        +      258955      259518          564        1
  242        -      259899      260630          732        1
  243        -      260633      260926          294        1
  244        -      260919      261518          600        1
  245        -      261518      263044         1527        1
  246        +      263263      263754          492        1
  247        +      263765      264133          369        1
  248        +      264157      264738          582        1
  249        +      264805      265674          870        1
  250        -      269452      270537         1086        1
  251        -      270534      271325          792        1
  252        -      271322      272299          978        1
  253        -      272377      273483         1107        1
  254        -      273528      274634         1107        1
  255        -      274631      275218          588        1
  256        -      275218      275697          480        1
  257        -      275694      277166         1473        1
  258        -      277202      278527         1326        1
  259        +      278721      279437          717        1
  260        -      279456      280064          609        1
  261        -      280061      280786          726        1
  262        +      280944      282452         1509        1
  263        +      282534      283883         1350        1
  264        +      283870      284664          795        1
  265        +      284725      284967          243        1
  266        +      284974      286221         1248        1
  267        +      286208      287203          996        1
  268        -      287267      287938          672        1
  269        -      287952      288461          510        1
  270        +      288546      289613         1068        1
  271        -      289727      290827         1101        1
  272        -      290914      291543          630        1
  273        -      291742      292227          486        1
  274        +      292401      292688          288        1
  275        +      292690      293364          675        1
  276        +      293443      294213          771        1
  277        -      294210      295361         1152        1
  278        +      295514      296536         1023        1
  279        -      296611      297150          540        1
  280        -      297162      299003         1842        1
  281        -      299130      299540          411        1
  282        -      299577      299840          264        1
  283        -      299893      300870          978        1
  284        -      300952      301602          651        1
  285        +      301748      302128          381        1
  286        +      302192      303574         1383        1
  287        +      303571      304365          795        1
  288        -      304378      304725          348        1
  289        -      304795      306456         1662        1
  290        -      306540      307157          618        1
  291        +      307438      308367          930        1
  292        +      308437      309267          831        1
  293        +      309264      309719          456        1
  294        +      309740      310372          633        1
  295        +      310369      311292          924        1
  296        +      311289      312212          924        1
  297        -      312209      313450         1242        1
  298        +      313515      314642         1128        1
  299        -      314648      315922         1275        1
  300        -      315919      316863          945        1
  301        -      316922      317821          900        1
  302        -      317831      318001          171        1
  303        -      318011      320953         2943        1
  304        +      321157      322920         1764        1
  305        -      323220      324545         1326        1
  306        -      324567      325709         1143        1
  307        -      325694      327211         1518        1
  308        -      327286      330261         2976        1
  309        +      331425      333293         1869        1
  310        +      333328      334092          765        1
  311        +      334092      334430          339        1
  312        +      334427      334750          324        1
  313        +      334747      335157          411        1
  314        +      335712      336506          795        1
  315        +      336509      337429          921        1
  316        +      337677      337979          303        1
  317        +      337985      338479          495        1
  318        +      339039      339215          177        1
  319        +      339313      342114         2802        1
  320        -      342206      342967          762        1
  321        -      343043      343528          486        1
  322        +      343688      344695         1008        1
  323        +      344692      345597          906        1
  324        +      345594      348371         2778        1
  325        +      348368      350410         2043        1
  326        +      350510      352768         2259        1
  327        -      352753      353532          780        1
  328        -      353567      355609         2043        1
  329        -      355717      356004          288        1
  330        +      356161      357525         1365        1
  331        +      357522      358451          930        1
  332        +      358460      359344          885        1
  333        +      359414      360034          621        1
  334        +      360353      360784          432        1
  335        +      360990      361604          615        1
  336        +      361601      362563          963        1
  337        +      362638      363177          540        1
  338        +      363181      363672          492        1
  339        +      363673      364431          759        1
  340        +      364678      365244          567        1
  341        +      365285      365749          465        1
  342        -      365801      366715          915        1
  343        -      366908      367708          801        1
  344        -      367708      368508          801        1
  345        -      368844      369443          600        1
  346        +      369654      371564         1911        1
  347        +      371643      372797         1155        1
  348        -      373054      375768         2715        1
  349        +      375979      376800          822        1
  350        +      376858      378033         1176        1
  351        +      378052      378450          399        1
  352        -      378784      381156         2373        1
  353        -      381268      381888          621        1
  354        -      381911      383527         1617        1
  355        -      383527      384117          591        1
  356        -      384261      385154          894        1
  357        -      385151      386122          972        1
  358        +      386171      386917          747        1
  359        -      387016      387411          396        1
  360        -      387460      388290          831        1
  361        -      388290      388547          258        1
  362        -      388587      389114          528        1
  363        +      389335      390153          819        1
  364        +      390209      391282         1074        1
  365        -      391673      392284          612        1
  366        +      392449      392994          546        1
  367        -      392999      393481          483        1
  368        -      393586      394365          780        1
  369        -      394385      395611         1227        1
  370        -      395650      397482         1833        1
  371        -      397479      399317         1839        1
  372        -      399488      400666         1179        1
  373        -      400645      401235          591        1
  374        -      401228      402217          990        1
  375        +      402299      402748          450        1
  376        -      402724      403935         1212        1
  377        +      404158      404490          333        1
  378        -      404487      405257          771        1
  379        -      405287      406519         1233        1
  380        +      406646      407866         1221        1
  381        -      407957      408661          705        1
  382        +      408851      409516          666        1
  383        -      409513      410385          873        1
  384        -      410385      412640         2256        1
  385        +      412776      415412         2637        1
  386        -      415441      416004          564        1
  387        -      416014      417078         1065        1
  388        +      417222      417905          684        1
  389        +      417902      418513          612        1
  390        +      418506      419663         1158        1
  391        -      419660      420502          843        1
  392        -      420566      421375          810        1
  393        -      421979      423850         1872        1
  394        -      423855      425141         1287        1
  395        -      425171      426469         1299        1
  396        -      426595      427044          450        1
  397        +      427493      428044          552        1
  398        +      428041      428874          834        1
  399        +      428871      429464          594        1
  400        +      429457      430143          687        1
  401        -      430146      430646          501        1
  402        -      430700      431191          492        1
  403        +      431296      431958          663        1
  404        +      432097      432687          591        1
  405        -      432684      433901         1218        1
  406        -      433940      435247         1308        1
  407        -      435339      436406         1068        1
  408        -      436403      436960          558        1
  409        -      437073      437393          321        1
  410        -      437431      440808         3378        1
  411        -      440805      443762         2958        1
  412        -      443755      444423          669        1
  413        -      444423      445442         1020        1
  414        -      445439      445915          477        1
  415        -      445966      447513         1548        1
  416        -      447622      448281          660        1
  417        -      448242      449000          759        1
  418        +      449086      449715          630        1
  419        +      449812      450366          555        1
  420        -      450480      451046          567        1
  421        +      452305      453693         1389        1
  422        +      453892      454233          342        1
  423        -      454710      455132          423        1
  424        -      455132      455404          273        1
  425        -      455406      456368          963        1
  426        -      456365      457462         1098        1
  427        +      457474      458247          774        1
  428        +      458308      459795         1488        1
  429        +      459807      461285         1479        1
  430        -      461337      462080          744        1
  431        +      462432      463301          870        1
  432        +      463338      464144          807        1
  433        -      464214      465290         1077        1
  434        +      465887      466639          753        1
  435        -      466790      470086         3297        1
  436        -      470358      471062          705        1
  437        -      471056      471466          411        1
  438        -      471677      472846         1170        1
  439        -      472862      473674          813        1
  440        -      473671      474465          795        1
  441        -      474467      475567         1101        1
  442        -      475630      476556          927        1
  443        +      476714      477712          999        1
  444        +      477979      478242          264        1
  445        -      478389      479048          660        1
  446        -      479172      479681          510        1
  447        -      479855      480766          912        1
  448        -      480774      481628          855        1
  449        +      481757      482263          507        1
  450        -      482746      483201          456        1
  451        +      483542      485047         1506        1
  452        -      485058      485837          780        1
  453        +      486154      486681          528        1
  454        +      486678      488504         1827        1
  455        -      488501      489358          858        1
  456        -      489358      490509         1152        1
  457        -      490518      491285          768        1
  458        -      491282      492427         1146        1
  459        +      492572      493588         1017        1
  460        +      493585      494031          447        1
  461        -      494141      494395          255        1
  462        -      494465      495130          666        1
  463        -      495217      496800         1584        1
  464        +      496950      497768          819        1
  465        -      497788      499392         1605        1
  466        -      499571      500140          570        1
  467        -      500156      501226         1071        1
  468        +      501386      502024          639        1
  469        -      502143      503246         1104        1
  470        -      503250      504131          882        1
  471        -      504131      505024          894        1
  472        -      505080      506285         1206        1
  473        -      506487      508400         1914        1
  474        -      508443      509720         1278        1
  475        -      509717      511261         1545        1
  476        -      511261      512244          984        1
  477        -      512241      512729          489        1
  478        -      512726      513709          984        1
  479        -      513720      514709          990        1
  480        -      514706      515551          846        1
  481        -      515751      517331         1581        1
  482        -      517512      517958          447        1
  483        -      518053      518931          879        1
  484        -      518992      519393          402        1
  485        -      519428      520498         1071        1
  486        -      520495      521172          678        1
  487        +      521314      522093          780        1
  488        +      522213      522704          492        1
  489        -      522774      523454          681        1
  490        +      523929      525065         1137        1
  491        +      525117      526037          921        1
  492        +      526049      527017          969        1
  493        +      527061      527759          699        1
  494        +      527756      528442          687        1
  495        -      528533      529450          918        1
  496        +      529666      531387         1722        1
  497        +      531393      532274          882        1
  498        -      532374      534302         1929        1
  499        -      534312      535181          870        1
  500        -      535185      535445          261        1
  501        -      535521      536222          702        1
  502        -      536219      536731          513        1
  503        +      536900      537769          870        1
  504        +      537774      538130          357        1
  505        -      538166      539140          975        1
  506        -      539207      540307         1101        1
  507        +      540570      541520          951        1
  508        +      541496      543052         1557        1
  509        +      543039      543731          693        1
  510        -      543831      544277          447        1
  511        +      544574      545200          627        1
  512        +      545276      545845          570        1
  513        +      546052      546612          561        1
  514        +      546625      547968         1344        1
  515        +      548010      548771          762        1
  516        +      549754      550899         1146        1
  517        -      551138      552730         1593        1
  518        +      553097      554263         1167        1
  519        +      554268      555290         1023        1
  520        +      555287      556240          954        1
  521        +      556309      557007          699        1
  522        +      557015      558109         1095        1
  523        +      558179      559039          861        1
  524        +      559036      559965          930        1
  525        -      561906      562712          807        1
  526        -      562914      564329         1416        1
  527        -      564404      565714         1311        1
  528        -      565815      566654          840        1
  529        -      566835      567725          891        1
  530        +      567843      568451          609        1
  531        +      568444      569736         1293        1
  532        +      570864      571034          171        1
  533        -      571339      572601         1263        1
  534        -      572702      574105         1404        1
  535        -      574936      576522         1587        1
  536        -      576660      579725         3066        1
  537        -      579855      580376          522        1
  538        -      580373      580822          450        1
  539        +      580959      581507          549        1
  540        +      581511      582152          642        1
  541        -      582199      583068          870        1
  542        +      583203      583832          630        1
  543        -      583987      584262          276        1
  544        -      584412      585875         1464        1
  545        -      585872      587674         1803        1
  546        +      587725      588144          420        1
  547        +      588449      590956         2508        1
  548        +      591117      591872          756        1
  549        +      591862      592851          990        1
  550        +      592957      594120         1164        1
  551        +      594126      596213         2088        1
  552        +      596200      596979          780        1
  553        +      597037      597864          828        1
  554        -      597982      598626          645        1
  555        -      598888      600294         1407        1
  556        +      600564      601844         1281        1
  557        +      601916      602656          741        1
  558        +      602813      603181          369        1
  559        +      603197      603667          471        1
  560        -      603688      604272          585        1
  561        -      604372      604746          375        1
  562        -      604759      605457          699        1
  563        +      605531      606985         1455        1
  564        +      607037      608182         1146        1
  565        +      608182      609507         1326        1
  566        +      609598      610419          822        1
  567        +      610631      611098          468        1
  568        -      611397      612698         1302        1
  569        +      613062      614213         1152        1
  570        -      614461      615888         1428        1
  571        +      616042      616695          654        1
  572        -      616843      617760          918        1
  573        +      617759      618772         1014        1
  574        -      618906      621041         2136        1
  575        -      621496      623049         1554        1
  576        -      623060      623497          438        1
  577        -      623772      624362          591        1
  578        -      624537      624806          270        1
  579        -      624977      625180          204        1
  580        -      625180      625851          672        1
  581        -      625962      626543          582        1
  582        -      626688      627176          489        1
  583        -      627364      628275          912        1
  584        -      628381      629121          741        1
  585        -      629118      629540          423        1
  586        +      629614      630447          834        1
  587        +      630538      630894          357        1
  588        -      630960      631154          195        1
  589        +      631240      632511         1272        1
  590        +      632619      634364         1746        1
  591        +      634384      635970         1587        1
  592        +      635985      636470          486        1
  593        +      636570      637040          471        1
  594        +      637155      638489         1335        1
  595        +      638486      639805         1320        1
  596        -      639848      642163         2316        1
  597        -      642218      643222         1005        1
  598        +      643405      645186         1782        1
  599        +      645183      646418         1236        1
  600        -      646510      647706         1197        1
  601        -      647694      648746         1053        1
  602        -      648748      649749         1002        1
  603        -      649746      650783         1038        1
  604        -      650780      651661          882        1
  605        -      651658      652542          885        1
  606        -      652543      653430          888        1
  607        -      653443      654330          888        1
  608        -      654308      655351         1044        1
  609        -      655327      656835         1509        1
  610        -      656847      657797          951        1
  611        -      657813      659435         1623        1
  612        -      659435      660274          840        1
  613        -      660302      661471         1170        1
  614        -      661543      662565         1023        1
  615        +      662762      663439          678        1
  616        -      663412      664383          972        1
  617        -      664380      665267          888        1
  618        +      665548      666228          681        1
  619        +      666225      668024         1800        1
  620        +      668103      668906          804        1
  621        +      668907      669836          930        1
  622        +      669838      670938         1101        1
  623        -      670935      671588          654        1
  624        -      671596      672102          507        1
  625        +      672376      673704         1329        1
  626        +      673701      674459          759        1
  627        +      674459      675688         1230        1
  628        +      675698      676252          555        1
  629        +      676252      676983          732        1
  630        -      676987      678039         1053        1
  631        -      678036      678656          621        1
  632        -      678667      679320          654        1
  633        +      679654      681624         1971        1
  634        +      681662      682480          819        1
  635        +      682582      683571          990        1
  636        -      683602      683940          339        1
  637        +      684146      685222         1077        1
  638        +      685313      686596         1284        1
  639        +      686723      687556          834        1
  640        +      687752      688954         1203        1
  641        +      688956      689789          834        1
  642        -      689907      690737          831        1
  643        +      690898      691650          753        1
  644        +      691658      692329          672        1
  645        +      692906      693670          765        1
  646        -      693673      694809         1137        1
  647        -      695269      696000          732        1
  648        +      696573      699191         2619        1
  649        -      699363      699848          486        1
  650        +      700112      700744          633        1
  651        +      700873      701778          906        1
  652        +      701807      702412          606        1
  653        +      710186      710887          702        1
  654        -      711419      711817          399        1
  655        -      711927      712523          597        1
  656        -      712510      713355          846        1
  657        -      713462      713554           93        1
  658        -      713850      715145         1296        1
  659        -      715142      715633          492        1
  660        -      715745      716740          996        1
  661        -      716807      717463          657        1
  662        -      717456      718325          870        1
  663        +      718424      719293          870        1
  664        +      720284      720979          696        1
  665        +      720976      721956          981        1
  666        +      721934      722131          198        1
  667        +      722133      722903          771        1
  668        +      722900      723496          597        1
  669        +      723493      724449          957        1
  670        +      724460      725395          936        1
  671        +      725392      726060          669        1
  672        +      726075      726758          684        1
  673        +      726755      727408          654        1
  674        +      727381      728148          768        1
  675        -      728709      729881         1173        1
  676        -      730241      730696          456        1
  677        +      731604      732605         1002        1
  678        +      732694      733104          411        1
  679        +      733134      734648         1515        1
  680        +      734679      735287          609        1
  681        -      735357      736061          705        1
  682        -      736527      736772          246        1
  683        -      736914      738365         1452        1
  684        -      738365      739120          756        1
  685        -      739964      741988         2025        1
  686        -      742550      743563         1014        1
  687        -      743588      745477         1890        1
  688        -      745480      746226          747        1
  689        -      746242      747189          948        1
  690        -      747428      749059         1632        1
  691        -      749090      749401          312        1
  692        -      749679      750332          654        1
  693        -      750248      750937          690        1
  694        -      751007      751855          849        1
  695        -      752192      752365          174        1
  696        -      752410      752616          207        1
  697        +      755471      756010          540        1
  698        -      757046      758755         1710        1
  699        -      758884      760563         1680        1
  700        -      760575      761438          864        1
  701        -      761487      761915          429        1
  702        -      761917      762348          432        1
  703        -      762353      762565          213        1
  704        -      762658      763320          663        1
  705        -      763317      763787          471        1
  706        +      764052      764546          495        1
  707        +      764706      765014          309        1
  708        +      765086      766498         1413        1
  709        +      766511      767512         1002        1
  710        +      771540      771656          117        1
  711        +      774545      775651         1107        1
  712        +      775648      777111         1464        1
  713        +      777201      779060         1860        1
  714        +      779146      779424          279        1
  715        -      779555      779908          354        1
  716        +      785576      785824          249        1
  717        +      786640      787908         1269        1
  718        +      789623      790186          564        1
  719        -      792780      793253          474        1
  720        -      793399      793908          510        1
  721        +      795783      796625          843        1
  722        +      796622      797875         1254        1
  723        +      798098      798457          360        1
  724        +      798528      799160          633        1
  725        +      799328      799483          156        1
  726        -      799639      800292          654        1
  727        -      800556      801233          678        1
  728        -      801282      802295         1014        1
  729        +      802412      803389          978        1
  730        -      803709      804707          999        1
  731        -      804753      805112          360        1
  732        -      805132      806172         1041        1
  733        -      806289      808070         1782        1
  734        -      808095      809489         1395        1
  735        -      809517      809903          387        1
  736        -      809928      810431          504        1
