GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:44:19 2019
Sequence file name: sequence
Model file name: itr_0.mod
RBS: false
Model information: Heuristic_model_for_genetic_code_11_and_GC_59

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  104        -      110444      111448         1005        1
  105        -      111445      112386          942        1
  106        -      112514      113641         1128        1
  107        -      113634      114518          885        1
  108        +      114612      116162         1551        1
  109        +      116306      117031          726        1
  110        +      117165      117887          723        1
  111        -      117907      118389          483        1
  112        -      118413      119432         1020        1
  113        -      119429      120976         1548        1
  114        +      121082      121798          717        1
  115        +      121795      122799         1005        1
  116        +      122796      124454         1659        1
  117        +      124455      125327          873        1
  118        -      125483      125716          234        1
  119        -      125920      126309          390        1
  120        -      126413      127627         1215        1
  121        -      127617      128438          822        1
  122        -      128440      129555         1116        1
  123        -      129552      129848          297        1
  124        -      129869      130336          468        1
  125        -      130342      130980          639        1
  126        -      131068      131835          768        1
  127        -      131858      133291         1434        1
  128        -      133288      134016          729        1
  129        -      134016      134915          900        1
  130        -      134968      138540         3573        1
  131        -      138530      140071         1542        1
  132        -      140068      141354         1287        1
  133        -      141351      141899          549        1
  134        +      142189      142971          783        1
  135        +      142968      144395         1428        1
  136        +      144450      145349          900        1
  137        +      145349      146647         1299        1
  138        +      146652      147830         1179        1
  139        +      147827      148357          531        1
  140        +      148970      149530          561        1
  141        +      149533      151617         2085        1
  142        +      151614      152384          771        1
  143        +      152381      153469         1089        1
  144        +      153466      153861          396        1
  145        -      154208      154582          375        1
  146        -      155014      155277          264        1
  147        -      155374      156213          840        1
  148        +      156373      156639          267        1
  149        +      156675      157487          813        1
  150        -      158369      159157          789        1
  151        -      159157      159561          405        1
  152        -      159558      159929          372        1
  153        -      160000      161256         1257        1
  154        -      161459      161818          360        1
  155        -      161811      162092          282        1
  156        +      162209      163546         1338        1
  157        +      163556      164236          681        1
  158        -      164233      165567         1335        1
  159        -      165567      166385          819        1
  160        -      166382      167257          876        1
  161        -      167295      168422         1128        1
  162        -      168502      169584         1083        1
  163        +      169773      170432          660        1
  164        +      170510      171907         1398        1
  165        +      172145      173260         1116        1
  166        +      173380      174486         1107        1
  167        +      174559      174846          288        1
  168        +      174850      176490         1641        1
  169        +      176494      177672         1179        1
  170        -      177764      179119         1356        1
  171        +      179313      180008          696        1
  172        -      180005      182260         2256        1
  173        -      182266      182865          600        1
  174        -      182862      184007         1146        1
  175        -      184075      184428          354        1
  176        -      184438      185349          912        1
  177        -      185454      186281          828        1
  178        +      186453      187289          837        1
  179        -      187382      188122          741        1
  180        -      188122      189306         1185        1
  181        -      189417      189947          531        1
  182        +      190139      191101          963        1
  183        -      191109      191984          876        1
  184        +      192308      193471         1164        1
  185        +      193514      195109         1596        1
  186        -      195174      196217         1044        1
  187        -      196214      197401         1188        1
  188        -      197496      198059          564        1
  189        +      198181      199359         1179        1
  190        -      199369      200916         1548        1
  191        -      200917      201669          753        1
  192        +      201887      202738          852        1
  193        +      202803      203579          777        1
  194        +      203608      204015          408        1
  195        +      204187      204450          264        1
  196        +      204853      206322         1470        1
  197        +      206464      207582         1119        1
  198        +      207640      208740         1101        1
  199        +      208737      209357          621        1
  200        +      209436      211850         2415        1
  201        -      211946      212356          411        1
  202        -      212378      213091          714        1
  203        +      213264      214499         1236        1
  204        +      214501      215940         1440        1
  205        -      215980      216975          996        1
  206        -      216979      217827          849        1
  207        -      217824      218666          843        1
  208        -      218671      219669          999        1
  209        -      219669      221549         1881        1
  210        +      221652      222755         1104        1
  211        +      222774      223670          897        1
  212        +      223705      224817         1113        1
  213        +      224950      225585          636        1
  214        +      225804      226409          606        1
  215        +      226463      227707         1245        1
  216        +      227780      228886         1107        1
  217        +      229013      230002          990        1
  218        -      230261      231937         1677        1
  219        +      232120      233331         1212        1
  220        +      233786      234763          978        1
  221        +      234760      235971         1212        1
  222        -      236071      236772          702        1
  223        -      236804      237319          516        1
  224        +      237454      238695         1242        1
  225        +      238704      239705         1002        1
  226        +      239769      240293          525        1
  227        +      240298      241608         1311        1
  228        +      241608      242537          930        1
  229        +      242539      243276          738        1
  230        +      243327      244295          969        1
  231        +      244308      245078          771        1
  232        +      245288      245749          462        1
  233        +      245753      247936         2184        1
  234        +      248152      249030          879        1
  235        +      249274      250302         1029        1
  236        +      250384      251688         1305        1
  237        +      251903      252055          153        1
  238        -      252232      253581         1350        1
  239        +      253636      254061          426        1
  240        +      254075      254464          390        1
  241        +      254518      254844          327        1
  242        +      254846      255115          270        1
  243        +      255118      255831          714        1
  244        +      255861      256646          786        1
  245        +      256643      257065          423        1
  246        +      257282      257806          525        1
  247        +      257816      258316          501        1
  248        +      258378      258602          225        1
  249        +      258657      258971          315        1
  250        +      259000      259518          519        1
  251        -      259646      259762          117        1
  252        -      259899      260630          732        1
  253        -      260633      260926          294        1
  254        -      260919      261518          600        1
  255        -      261518      263017         1500        1
  256        +      263016      263216          201        1
  257        +      263263      263754          492        1
  258        +      263765      264133          369        1
  259        +      264145      264738          594        1
  260        +      264805      265674          870        1
  261        +      265671      267926         2256        1
  262        -      268100      268297          198        1
  263        -      269452      270537         1086        1
  264        -      270534      271325          792        1
  265        -      271322      272299          978        1
  266        -      272377      273483         1107        1
  267        -      273528      274634         1107        1
  268        -      274631      275218          588        1
  269        -      275218      275697          480        1
  270        -      275694      277166         1473        1
  271        -      277202      278527         1326        1
  272        +      278721      279437          717        1
  273        -      279456      280064          609        1
  274        -      280061      280810          750        1
  275        +      280944      282452         1509        1
  276        +      282534      283883         1350        1
  277        +      283870      284664          795        1
  278        +      284725      284967          243        1
  279        +      284974      286221         1248        1
  280        +      286208      287203          996        1
  281        -      287267      287929          663        1
  282        -      287952      288461          510        1
  283        +      288621      289613          993        1
  284        -      289727      290827         1101        1
  285        -      290914      291543          630        1
  286        -      291742      292227          486        1
  287        +      292401      292688          288        1
  288        +      292690      293364          675        1
  289        +      293443      294213          771        1
  290        -      294210      295361         1152        1
  291        +      295514      296536         1023        1
  292        -      296611      297165          555        1
  293        -      297162      298934         1773        1
  294        -      299130      299540          411        1
  295        -      299577      299888          312        1
  296        -      299893      300870          978        1
  297        -      300952      301602          651        1
  298        +      301733      302128          396        1
  299        +      302192      303574         1383        1
  300        +      303571      304365          795        1
  301        -      304378      304725          348        1
  302        -      304795      306456         1662        1
  303        -      306540      307157          618        1
  304        +      307438      308367          930        1
  305        +      308518      309267          750        1
  306        +      309264      309719          456        1
  307        +      309740      310372          633        1
  308        +      310369      311292          924        1
  309        +      311289      312212          924        1
  310        -      312209      313501         1293        1
  311        +      313515      314642         1128        1
  312        -      314648      315922         1275        1
  313        -      315919      316863          945        1
  314        -      316922      317821          900        1
  315        -      318011      320953         2943        1
  316        +      321250      322920         1671        1
  317        -      323220      324560         1341        1
  318        -      324567      325709         1143        1
  319        -      325694      327211         1518        1
  320        -      327286      330261         2976        1
  321        -      330564      330926          363        1
  322        +      331144      331356          213        1
  323        +      331392      333293         1902        1
  324        +      333328      334092          765        1
  325        +      334092      334430          339        1
  326        +      334427      334750          324        1
  327        +      334747      335157          411        1
  328        +      335550      336506          957        1
  329        +      336509      337429          921        1
  330        +      337677      337979          303        1
  331        +      337985      338479          495        1
  332        +      338458      338871          414        1
  333        -      338970      339191          222        1
  334        +      339313      342114         2802        1
  335        -      342206      342967          762        1
  336        -      343043      343495          453        1
  337        +      343688      344695         1008        1
  338        +      344767      345597          831        1
  339        +      345594      348371         2778        1
  340        +      348368      350410         2043        1
  341        +      350510      352768         2259        1
  342        -      352753      353532          780        1
  343        -      353567      355609         2043        1
  344        -      355717      356004          288        1
  345        +      356161      357525         1365        1
  346        +      357522      358451          930        1
  347        +      358424      359344          921        1
  348        +      359414      360034          621        1
  349        +      360353      360784          432        1
  350        +      360858      361604          747        1
  351        +      361601      362563          963        1
  352        +      362593      363177          585        1
  353        +      363181      363672          492        1
  354        +      363673      364431          759        1
  355        +      364678      365244          567        1
  356        +      365285      365749          465        1
  357        -      365801      366715          915        1
  358        -      366908      367708          801        1
  359        -      367708      368508          801        1
  360        -      368844      369443          600        1
  361        +      369588      371564         1977        1
  362        +      371643      372797         1155        1
  363        -      373054      375768         2715        1
  364        +      375943      376800          858        1
  365        +      376807      378033         1227        1
  366        +      378052      378450          399        1
  367        -      378784      381258         2475        1
  368        -      381268      381888          621        1
  369        -      381911      383527         1617        1
  370        -      383527      384117          591        1
  371        -      384261      385136          876        1
  372        -      385151      386158         1008        1
  373        +      386159      386917          759        1
  374        -      387016      387459          444        1
  375        -      387460      388290          831        1
  376        -      388290      388547          258        1
  377        -      388587      389114          528        1
  378        +      389335      390153          819        1
  379        +      390209      391282         1074        1
  380        -      391673      392284          612        1
  381        +      392449      392994          546        1
  382        -      392999      393481          483        1
  383        -      393586      394365          780        1
  384        -      394385      395611         1227        1
  385        -      395650      397482         1833        1
  386        -      397479      399317         1839        1
  387        -      399488      400666         1179        1
  388        -      400645      401235          591        1
  389        -      401228      402217          990        1
  390        -      402371      402676          306        1
  391        -      402724      404007         1284        1
  392        +      404158      404490          333        1
  393        -      404487      405278          792        1
  394        -      405287      406519         1233        1
  395        -      406531      406647          117        1
  396        +      406646      407866         1221        1
  397        -      407957      408661          705        1
  398        -      408692      408850          159        1
  399        +      408851      409516          666        1
  400        -      409513      410385          873        1
  401        -      410385      412640         2256        1
  402        -      412637      412792          156        1
  403        +      412791      415412         2622        1
  404        -      415441      416004          564        1
  405        -      416014      417078         1065        1
  406        +      417222      417905          684        1
  407        +      417902      418513          612        1
  408        +      418506      419663         1158        1
  409        -      419660      420502          843        1
  410        -      420566      421366          801        1
  411        -      421368      421937          570        1
  412        -      421979      423850         1872        1
  413        -      423855      425003         1149        1
  414        -      425171      426469         1299        1
  415        -      426595      427044          450        1
  416        +      427445      428044          600        1
  417        +      428041      428874          834        1
  418        +      428871      429464          594        1
  419        +      429457      430143          687        1
  420        -      430146      430646          501        1
  421        -      430700      431191          492        1
  422        +      431296      431958          663        1
  423        +      432097      432687          591        1
  424        -      432684      433901         1218        1
  425        -      433940      435247         1308        1
  426        -      435339      436406         1068        1
  427        -      436403      436960          558        1
  428        -      437073      437456          384        1
  429        -      437431      440808         3378        1
  430        -      440805      443762         2958        1
  431        -      443755      444423          669        1
  432        -      444423      445442         1020        1
  433        -      445439      445915          477        1
  434        -      445966      447513         1548        1
  435        -      447622      448281          660        1
  436        -      448242      449093          852        1
  437        +      449086      449715          630        1
  438        +      449812      450366          555        1
  439        -      450480      451067          588        1
  440        -      451064      451522          459        1
  441        +      451631      452032          402        1
  442        +      452305      453693         1389        1
  443        +      453868      454233          366        1
  444        -      454710      455132          423        1
  445        -      455132      455404          273        1
  446        -      455406      456368          963        1
  447        -      456365      457462         1098        1
  448        +      457474      458247          774        1
  449        +      458308      459795         1488        1
  450        +      459807      461285         1479        1
  451        -      461337      462164          828        1
  452        -      462273      462605          333        1
  453        +      462729      463301          573        1
  454        +      463311      464144          834        1
  455        -      464214      465326         1113        1
  456        +      465647      466639          993        1
  457        -      466790      470086         3297        1
  458        -      470358      471062          705        1
  459        -      471056      471466          411        1
  460        -      471677      472846         1170        1
  461        -      472862      473674          813        1
  462        -      473671      474465          795        1
  463        -      474467      475567         1101        1
  464        -      475630      476556          927        1
  465        +      476714      477712          999        1
  466        +      477979      478242          264        1
  467        -      478389      479048          660        1
  468        -      479172      479681          510        1
  469        -      479855      480766          912        1
  470        -      480774      481628          855        1
  471        +      481838      482263          426        1
  472        -      482746      483201          456        1
  473        +      483527      485047         1521        1
  474        -      485058      485837          780        1
  475        +      486154      486681          528        1
  476        +      486678      488504         1827        1
  477        -      488501      489358          858        1
  478        -      489358      490509         1152        1
  479        -      490518      491285          768        1
  480        -      491282      492427         1146        1
  481        +      492572      493588         1017        1
  482        +      493585      494031          447        1
  483        -      494141      494452          312        1
  484        -      494465      495220          756        1
  485        -      495217      496800         1584        1
  486        +      496950      497768          819        1
  487        -      497788      499392         1605        1
  488        -      499571      500140          570        1
  489        -      500156      501184         1029        1
  490        +      501386      502024          639        1
  491        -      502021      502146          126        1
  492        -      502143      503246         1104        1
  493        -      503250      504131          882        1
  494        -      504131      505024          894        1
  495        -      505080      506330         1251        1
  496        -      506487      508424         1938        1
  497        -      508443      509720         1278        1
  498        -      509717      511261         1545        1
  499        -      511261      512244          984        1
  500        -      512241      512729          489        1
  501        -      512726      513709          984        1
  502        -      513720      514709          990        1
  503        -      514706      515551          846        1
  504        +      515559      515729          171        1
  505        -      515751      517331         1581        1
  506        -      517512      517958          447        1
  507        -      518053      518931          879        1
  508        -      518992      519393          402        1
  509        -      519428      520471         1044        1
  510        -      520495      521100          606        1
  511        +      521314      522093          780        1
  512        +      522090      522704          615        1
  513        -      522774      523454          681        1
  514        +      523881      525065         1185        1
  515        +      525117      526037          921        1
  516        +      526037      527017          981        1
  517        +      527010      527759          750        1
  518        +      527756      528442          687        1
  519        -      528533      529687         1155        1
  520        +      529666      531387         1722        1
  521        +      531393      532274          882        1
  522        -      532374      534302         1929        1
  523        -      534312      535181          870        1
  524        -      535185      535445          261        1
  525        -      535521      536222          702        1
  526        -      536219      536731          513        1
  527        +      536870      537769          900        1
  528        +      537774      538130          357        1
  529        -      538166      539140          975        1
  530        -      539207      540307         1101        1
  531        +      540540      541520          981        1
  532        +      541496      543052         1557        1
  533        +      543039      543731          693        1
  534        -      543831      544310          480        1
  535        +      544574      545200          627        1
  536        +      545243      545845          603        1
  537        +      546052      546612          561        1
  538        +      546625      547968         1344        1
  539        +      547983      548771          789        1
  540        +      549751      550899         1149        1
  541        -      551138      552769         1632        1
  542        +      553082      554263         1182        1
  543        +      554268      555290         1023        1
  544        +      555287      556240          954        1
  545        +      556309      557007          699        1
  546        +      557015      558109         1095        1
  547        +      558179      559039          861        1
  548        +      559036      559965          930        1
  549        +      560479      560598          120        1
  550        -      560806      561909         1104        1
  551        -      561906      562871          966        1
  552        -      562914      564329         1416        1
  553        -      564404      565714         1311        1
  554        -      565815      566756          942        1
  555        -      566835      567725          891        1
  556        +      567843      568451          609        1
  557        +      568444      569736         1293        1
  558        +      570864      571034          171        1
  559        -      571339      572700         1362        1
  560        -      572702      574939         2238        1
  561        -      574936      576495         1560        1
  562        -      576660      579725         3066        1
  563        -      579855      580376          522        1
  564        -      580373      580822          450        1
  565        +      580854      581507          654        1
  566        +      581511      582152          642        1
  567        -      582199      583068          870        1
  568        +      583203      583832          630        1
  569        -      583987      584274          288        1
  570        -      584412      585875         1464        1
  571        -      585872      587674         1803        1
  572        +      587695      588144          450        1
  573        +      588449      590956         2508        1
  574        +      591117      591872          756        1
  575        +      591862      592851          990        1
  576        +      592957      594120         1164        1
  577        +      594126      596213         2088        1
  578        +      596200      596979          780        1
  579        +      597019      597864          846        1
  580        -      597982      598626          645        1
  581        -      598888      600294         1407        1
  582        +      600528      601844         1317        1
  583        +      601916      602656          741        1
  584        +      602813      603181          369        1
  585        +      603197      603667          471        1
  586        -      603688      604272          585        1
  587        -      604372      604746          375        1
  588        -      604759      605457          699        1
  589        +      605531      606985         1455        1
  590        +      607037      608182         1146        1
  591        +      608182      609507         1326        1
  592        +      609598      610419          822        1
  593        +      610631      611098          468        1
  594        -      611397      612392          996        1
  595        +      612423      612776          354        1
  596        +      612864      614213         1350        1
  597        -      614461      615888         1428        1
  598        +      616015      616695          681        1
  599        -      616843      617760          918        1
  600        +      617759      618772         1014        1
  601        -      618906      621041         2136        1
  602        -      621496      623049         1554        1
  603        -      623060      623497          438        1
  604        -      623772      624362          591        1
  605        -      624537      624806          270        1
  606        -      624977      625180          204        1
  607        -      625180      625851          672        1
  608        -      625962      626543          582        1
  609        -      626688      627200          513        1
  610        -      627364      628275          912        1
  611        -      628381      629121          741        1
  612        -      629118      629549          432        1
  613        +      629614      630447          834        1
  614        +      630538      630894          357        1
  615        -      630960      631232          273        1
  616        +      631240      632511         1272        1
  617        +      632577      634364         1788        1
  618        +      634384      635970         1587        1
  619        +      635985      636470          486        1
  620        +      636537      637040          504        1
  621        +      637125      638489         1365        1
  622        +      638486      639805         1320        1
  623        -      639848      642190         2343        1
  624        -      642218      643231         1014        1
  625        +      643267      645186         1920        1
  626        +      645183      646418         1236        1
  627        -      646510      647706         1197        1
  628        -      647694      648746         1053        1
  629        -      648748      649749         1002        1
  630        -      649746      650783         1038        1
  631        -      650780      651661          882        1
  632        -      651658      652542          885        1
  633        -      652543      653430          888        1
  634        -      653443      654330          888        1
  635        -      654308      655330         1023        1
  636        -      655327      656835         1509        1
  637        -      656847      657797          951        1
  638        -      657813      659435         1623        1
  639        -      659435      660277          843        1
  640        -      660302      661471         1170        1
  641        -      661543      662565         1023        1
  642        +      662762      663439          678        1
  643        -      663412      664383          972        1
  644        -      664380      665213          834        1
  645        +      665212      666228         1017        1
  646        +      666225      668024         1800        1
  647        +      668058      668906          849        1
  648        +      668907      669836          930        1
  649        +      669838      670938         1101        1
  650        -      670935      671588          654        1
  651        -      671596      672120          525        1
  652        +      672376      673704         1329        1
  653        +      673701      674459          759        1
  654        +      674459      675688         1230        1
  655        +      675698      676252          555        1
  656        +      676252      676983          732        1
  657        -      676987      678039         1053        1
  658        -      678036      678656          621        1
  659        -      678667      679398          732        1
  660        +      679654      681624         1971        1
  661        +      681662      682480          819        1
  662        +      682582      683571          990        1
  663        -      683602      683940          339        1
  664        +      684146      685222         1077        1
  665        +      685313      686596         1284        1
  666        +      686723      687556          834        1
  667        +      687719      688954         1236        1
  668        +      688956      689789          834        1
  669        -      689907      690875          969        1
  670        +      690865      691650          786        1
  671        +      691658      692329          672        1
  672        +      692906      693670          765        1
  673        -      693673      694809         1137        1
  674        -      695269      696000          732        1
  675        +      696573      699191         2619        1
  676        -      699363      699848          486        1
  677        -      699838      700095          258        1
  678        +      700094      700744          651        1
  679        +      700873      701778          906        1
  680        +      701807      702412          606        1
  681        +      702854      703096          243        1
  682        -      709097      709561          465        1
  683        +      710081      710887          807        1
  684        -      711276      711416          141        1
  685        -      711419      711817          399        1
  686        -      711927      712523          597        1
  687        -      712510      713355          846        1
  688        -      713850      715145         1296        1
  689        -      715142      715684          543        1
  690        -      715745      716740          996        1
  691        -      716807      717463          657        1
  692        -      717456      718325          870        1
  693        +      718424      719293          870        1
  694        +      720200      720979          780        1
  695        +      720976      721956          981        1
  696        +      721934      722131          198        1
  697        +      722133      722903          771        1
  698        +      722900      723496          597        1
  699        +      723493      724449          957        1
  700        +      724460      725395          936        1
  701        +      725392      726060          669        1
  702        +      726075      726758          684        1
  703        +      726755      727408          654        1
  704        +      727405      728148          744        1
  705        -      728709      729842         1134        1
  706        +      729972      730229          258        1
  707        -      730419      731363          945        1
  708        +      731604      732605         1002        1
  709        +      732694      733104          411        1
  710        +      733134      734648         1515        1
  711        +      734667      735287          621        1
  712        -      735357      736136          780        1
  713        -      736527      736832          306        1
  714        -      736914      738365         1452        1
  715        -      738365      739432         1068        1
  716        -      739964      741988         2025        1
  717        +      742203      742367          165        1
  718        -      742550      743563         1014        1
  719        -      743588      745477         1890        1
  720        -      745480      746226          747        1
  721        -      746242      747189          948        1
  722        -      747428      749059         1632        1
  723        -      749090      749401          312        1
  724        -      749679      750197          519        1
  725        -      750248      750937          690        1
  726        -      751007      751885          879        1
  727        -      752192      752365          174        1
  728        -      752410      752655          246        1
  729        -      752732      752959          228        1
  730        -      753413      753535          123        1
  731        -      753820      755007         1188        1
  732        +      755486      756010          525        1
  733        +      756011      756187          177        1
  734        -      757046      758755         1710        1
  735        -      758884      760578         1695        1
  736        -      760575      761456          882        1
